time , pgn , destination , source , priority , data,

004.482471, 61444, 255, 0, 3, F0 FF 00 00 00 FF FF FF 
004.498350, 61443, 255, 0, 3, FF 00 00 FF 00 FF FF FF 
004.513247, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
004.544169, 65266, 255, 0, 6, 00 00 FF FF FF FF FF FF 
004.559713, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
004.575126, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
004.591139, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
004.606100, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
004.621854, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
004.636935, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
004.653294, 61184, 255, 0, 6, 64 10 0B 0B 00 00 00 7D 
004.667671, 65247, 255, 0, 6, 7D F8 1C FF FF FF FF FF 
004.683454, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
004.699001, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
004.714257, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
004.730084, 65263, 255, 0, 6, FF FF FF FE FF FF FF FA 
004.744878, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
004.760346, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
004.791373, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
004.806828, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
004.822347, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
004.837777, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
004.853249, 65266, 255, 0, 6, 00 00 FF FF FF FF FF FF 
004.868726, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
004.884217, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
004.900674, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
004.915249, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
004.930747, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
004.946218, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
004.962630, 61184, 255, 0, 6, 64 10 0B 0B 00 00 00 7D 
004.977236, 65270, 255, 0, 6, FF 00 44 FF 00 FF FF FF 
004.992909, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
005.007928, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
005.023991, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
005.039005, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
005.069762, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
005.100785, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
005.116256, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
005.131717, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
005.147685, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
005.162671, 65266, 255, 0, 6, 00 00 FF FF FF FF FF FF 
005.178142, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
005.193653, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
005.209625, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
005.224636, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
005.240137, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
005.255593, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
005.271605, 61184, 255, 0, 6, 64 10 0B 0B 00 00 00 7D 
005.302283, 65534, 255, 6, 3, 5C 27 1D 27 1D FF FF FF 
005.317398, 65531, 255, 6, 6, 00 05 7D F8 FF FF FF FF 
005.333414, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
005.348383, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
005.363898, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
005.379455, 65262, 255, 0, 6, 51 42 FF FF FF FF FF FF 
005.395934, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
005.411252, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
