time , pgn , destination , source , priority , data,

006.530233, 60928, 255, 0, 6, FF FF FF FF 00 FF FE 80 
011.462395, 60928, 255, 0, 6, FF FF FF FF 00 FF FE 80 
057.869960, 60928, 255, 71, 6, 4D 74 30 04 00 34 02 20 
057.891948, 60928, 255, 6, 6, 4D 74 30 04 00 0E 00 20 
057.902941, 60928, 255, 3, 6, 4D 74 30 04 00 03 02 20 
057.931930, 60928, 255, 0, 6, 56 F5 29 04 00 00 02 20 
058.142102, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
058.172027, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
058.184020, 65266, 255, 0, 6, 00 00 FF FF FF FF FF FF 
058.199026, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
058.221013, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
058.245255, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
058.265244, 61184, 6, 0, 6, 64 0E 0D 02 FF FF FF FF 
058.291217, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
058.307208, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
058.329191, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
058.360178, 61184, 255, 0, 6, 64 10 0B 0B 00 00 00 7D 
058.372167, 65270, 255, 0, 6, FF 00 4B FF 00 FF FF FF 
058.409150, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
058.432137, 61184, 250, 0, 6, 64 01 FF 00 00 FF FF FF 
058.454120, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
058.479031, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
058.495022, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
058.516354, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
058.547320, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
058.558329, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
058.594308, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
058.619293, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
058.640280, 65266, 255, 0, 6, 00 00 FF FF FF FF FF FF 
058.668265, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
058.684256, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
058.700246, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
058.745205, 61184, 6, 0, 6, 64 0E 17 06 FF FF FF FF 
058.760196, 126720, 6, 3, 3, 01 01 FF FF FF FF FF F5 
058.782184, 61184, 0, 6, 1, 64 15 10 F0 00 00 93 0E 
058.793177, 0, 0, 6, 3, 30 FF FF FF F8 FF FF FF 
058.808168, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
058.830157, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
058.853143, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
058.872134, 60928, 255, 0, 6, 56 F5 29 04 00 00 02 20 
058.894120, 61184, 255, 0, 6, 64 10 0B 0B 00 00 00 7D 
058.933112, 126720, 6, 71, 3, 01 04 FF FF FF FF FF F1 
058.947525, 0, 40, 124, 4, 1E 00 00 00 1E 00 00 00 
058.968517, 0, 40, 104, 4, 
058.995513, 0, 55, 180, 4, 
059.017485, 1280, 4, 180, 0, 
059.031476, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
059.059475, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
059.080463, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
059.111445, 65262, 255, 0, 6, 52 43 FF FF FF FF FF FF 
059.122439, 126720, 6, 3, 3, 01 01 FF FF FF FF FF F5 
059.134417, 61184, 0, 6, 1, 64 15 10 F0 00 00 93 0E 
059.155408, 61444, 255, 0, 3, F0 FF 7D 00 00 FF FF FF 
059.181404, 61443, 255, 0, 3, FF 00 00 FF 06 FF FF FF 
059.203391, 61184, 255, 0, 3, 64 06 00 7D FF FF FF FF 
059.229361, 126720, 6, 3, 3, 01 01 FF FF FF FF FF F5 
059.245352, 61184, 0, 6, 1, 64 15 10 F0 00 00 93 0E 
059.267339, 65097, 255, 71, 3, FF FF FF FF FF FF FF FF 
059.297324, 65091, 255, 71, 3, FF FF FF FF FF FF FF FF 
059.309316, 65092, 255, 71, 3, 00 00 FF FF 3F FF FF FF 
